word,isCorrect,class,level
stritcly,false,adverb,b2
strike,true,noun,b2
strik,false,noun,b2
striking,true,adjective,c1
striikng,false,adjective,c1
string,true,noun,b1
strnig,false,noun,b1
strip,true,noun,c1
stirp,false,noun,c1
strive,true,verb,c1
striv,false,verb,c1
stroke,true,noun,b2
strok,false,noun,b2
strongly,true,adverb,b1
strognly,false,adverb,b1
structural,true,adjective,c1
structurral,false,adjective,c1
structure,true,verb,b2
structurre,false,verb,b2
struggle,true,noun,b2
struggl,false,noun,b2
studio,true,noun,b1
stuido,false,noun,b1
stuff,true,noun,b1
stuphf,false,noun,b1
stumble,true,verb,c1
stumbl,false,verb,c1
stun,true,verb,c1
stnu,false,verb,c1
stunning,true,adjective,b2
stuning,false,adjective,b2
subject,true,adjective,b2
subejct,false,adjective,b2
submission,true,noun,c1
submistion,false,noun,c1
submit,true,verb,b2
subimt,false,verb,b2
subscriber,true,noun,c1
subscirber,false,noun,c1
subscription,true,noun,c1
subscripsion,false,noun,c1
subsequent,true,adjective,b2
subseuqent,false,adjective,b2
subsequently,true,adverb,b2
subseqeuntly,false,adverb,b2
subsidy,true,noun,c1
subisdy,false,noun,c1
substance,true,noun,b1
substence,false,noun,b1
substantial,true,adjective,c1
substnatial,false,adjective,c1
substantially,true,adverb,c1
substantialy,false,adverb,c1
substitute,true,noun,c1
substittute,false,noun,c1
substitution,true,noun,c1
substitusion,false,noun,c1
subtle,true,adjective,c1
subtl,false,adjective,c1
suburb,true,noun,b2
subrub,false,noun,b2
suburban,true,adjective,c1
sububran,false,adjective,c1
successfully,true,adverb,b1
successphully,false,adverb,b1
succession,true,noun,c1
succestion,false,noun,c1
successive,true,adjective,c1
succesive,false,adjective,c1
successor,true,noun,c1
succesor,false,noun,c1
suck,true,verb,c1
sukc,false,verb,c1
sudden,true,adjective,b1
sudedn,false,adjective,b1
suffer,true,verb,b1
suphfer,false,verb,b1
suffering,true,noun,b2
suphfering,false,noun,b2
sufficient,true,adjective,b2
sufficeint,false,adjective,b2
sufficiently,true,adverb,b2
sufficeintly,false,adverb,b2
suicide,true,noun,c1
suicid,false,noun,c1
suit,true,verb,b1
suti,false,verb,b1
suitable,true,adjective,b1
suitible,false,adjective,b1
suite,true,noun,c1
suitte,false,noun,c1
summarize,true,verb,b1
sumarize,false,verb,b1
summary,true,noun,b1
summery,false,noun,b1
summit,true,noun,c1
sumit,false,noun,c1
super,true,adjective,b2
supper,false,adjective,b2
superb,true,adjective,c1
supperb,false,adjective,c1
superior,true,adjective,c1
supperior,false,adjective,c1
supervise,true,verb,c1
supervisse,false,verb,c1
supervision,true,noun,c1
supervition,false,noun,c1
supervisor,true,noun,c1
supervissor,false,noun,c1
supplement,true,noun,c1
suplement,false,noun,c1
supply,true,noun,b1
suply,false,noun,b1
supporter,true,noun,b1
suporter,false,noun,b1
supportive,true,adjective,c1
suportive,false,adjective,c1
supposedly,true,adverb,c1
suposedly,false,adverb,c1
suppress,true,verb,c1
suppres,false,verb,c1
supreme,true,adjective,c1
supremme,false,adjective,c1
surely,true,adverb,b1
surelly,false,adverb,b1
surface,true,noun,b1
surphace,false,noun,b1
surge,true,noun,c1
surg,false,noun,c1
surgeon,true,noun,b2
suregon,false,noun,b2
surgery,true,noun,b2
surgary,false,noun,b2
surgical,true,adjective,c1
surgcial,false,adjective,c1
surplus,true,noun,c1
surlpus,false,noun,c1
surrender,true,verb,c1
surender,false,verb,c1
surround,true,verb,b2
surroand,false,verb,b2
surrounding,true,adjective,b2
surroanding,false,adjective,b2
surveillance,true,noun,c1
surveillence,false,noun,c1
survey,true,verb,b2
surevy,false,verb,b2
survival,true,noun,b2
survvial,false,noun,b2
survive,true,verb,b1
surviv,false,verb,b1
survivor,true,noun,b2
survvior,false,noun,b2
suspect,true,noun,b2
susepct,false,noun,b2
suspend,true,verb,b2
susepnd,false,verb,b2
suspension,true,noun,c1
suspention,false,noun,c1
suspicion,true,noun,c1
suspciion,false,noun,c1
suspicious,true,adjective,c1
suspicioas,false,adjective,c1
sustain,true,verb,c1
susatin,false,verb,c1
sustainable,true,adjective,b2
sustainible,false,adjective,b2
swallow,true,verb,b2
swalow,false,verb,b2
swear,true,verb,b2
sweer,false,verb,b2
sweep,true,verb,b2
sweap,false,verb,b2
swim,true,noun,b1
swmi,false,noun,b1
swing,true,noun,c1
swnig,false,noun,c1
switch,true,noun,b2
swicth,false,noun,b2
sword,true,noun,c1
swrod,false,noun,c1
symbolic,true,adjective,c1
symbollic,false,adjective,c1
sympathetic,true,adjective,b2
sympathettic,false,adjective,b2
sympathy,true,noun,b2
symptahy,false,noun,b2
symptom,true,noun,b1
symtpom,false,noun,b1
syndrome,true,noun,c1
syndromme,false,noun,c1
synthesis,true,noun,c1
synthessis,false,noun,c1
systematic,true,adjective,c1
systemmatic,false,adjective,c1
tackle,true,noun,c1
tackl,false,noun,c1
tactic,true,noun,c1
tacitc,false,noun,c1
tactical,true,adjective,c1
tactcial,false,adjective,c1
tail,true,noun,b1
tali,false,noun,b1
tale,true,noun,b2
talle,false,noun,b2
talent,true,noun,b1
tallent,false,noun,b1
talented,true,adjective,b1
tallented,false,adjective,b1
tank,true,noun,b2
takn,false,noun,b2
tape,true,noun,b1
tappe,false,noun,b1
target,true,verb,b2
taregt,false,verb,b2
taxpayer,true,noun,c1
taxpyaer,false,noun,c1
tear,true,noun,b2
teer,false,noun,b2
technical,true,adjective,b1
techincal,false,adjective,b1
technique,true,noun,b1
techinque,false,noun,b1
technological,true,adjective,b2
technollogical,false,adjective,b2
teens,true,noun,b2
teans,false,noun,b2
temple,true,noun,b2
templ,false,noun,b2
temporarily,true,adverb,b2
temporarilly,false,adverb,b2
temporary,true,adjective,b2
temporery,false,adjective,b2
tempt,true,verb,c1
tepmt,false,verb,c1
tenant,true,noun,c1
tennant,false,noun,c1
tend,true,verb,b1
tedn,false,verb,b1
tendency,true,noun,b2
tendnecy,false,noun,b2
tender,true,adjective,c1
tenedr,false,adjective,c1
tension,true,noun,b2
tention,false,noun,b2
tent,true,noun,b1
tetn,false,noun,b1
tenure,true,noun,c1
tennure,false,noun,c1
term,true,verb,b2
temr,false,verb,b2
terminal,true,adjective,c1
terminnal,false,adjective,c1
terminate,true,verb,c1
terminnate,false,verb,c1
terms,true,noun,b2
temrs,false,noun,b2
terrain,true,noun,c1
terain,false,noun,c1
terribly,true,adverb,b2
teribly,false,adverb,b2
terrific,true,adjective,c1
terriphic,false,adjective,c1
terrify,true,verb,b2
terriphy,false,verb,b2
territory,true,noun,b2
teritory,false,noun,b2
terror,true,noun,b2
teror,false,noun,b2
terrorism,true,noun,b2
terorism,false,noun,b2
terrorist,true,noun,b2
terorist,false,noun,b2
testify,true,verb,c1
testiphy,false,verb,c1
testimony,true,noun,c1
testimmony,false,noun,c1
testing,true,noun,b2
tesitng,false,noun,b2
textbook,true,noun,b2
textobok,false,noun,b2
texture,true,noun,c1
texturre,false,noun,c1
thankfully,true,adverb,c1
thankphully,false,adverb,c1
that,true,adverb,b1
thta,false,adverb,b1
theatrical,true,adjective,c1
theetrical,false,adjective,c1
theft,true,noun,b2
thepht,false,noun,b2
theirs,true,pronoun,b1
thiers,false,pronoun,b1
theme,true,noun,b1
themme,false,noun,b1
theology,true,noun,c1
theollogy,false,noun,c1
theoretical,true,adjective,c1
theorettical,false,adjective,c1
theory,true,noun,b1
theorry,false,noun,b1
therapist,true,noun,b2
therappist,false,noun,b2
therapy,true,noun,b2
therappy,false,noun,b2
thereafter,true,adverb,c1
thereefter,false,adverb,c1
thereby,true,adverb,c1
therreby,false,adverb,c1
therefore,true,adverb,b1
therephore,false,adverb,b1
thesis,true,noun,b2
thessis,false,noun,b2
this,true,adverb,b1
thsi,false,adverb,b1
thorough,true,adjective,b2
thoroagh,false,adjective,b2
thoroughly,true,adverb,b2
thoroaghly,false,adverb,b2
though,true,adverb,b1
thoagh,false,adverb,b1
thought-provoking,true,adjective,c1
thoaght-provoking,false,adjective,c1
thoughtful,true,adjective,c1
thoaghtful,false,adjective,c1
thread,true,noun,c1
threed,false,noun,c1
threat,true,noun,b2
threet,false,noun,b2
threaten,true,verb,b2
threeten,false,verb,b2
threshold,true,noun,c1
threshhold,false,noun,c1
thrilled,true,adjective,c1
thriled,false,adjective,c1
thrive,true,verb,c1
thriv,false,verb,c1
throat,true,noun,b1
throut,false,noun,b1
throughout,true,adverb,b1
throaghout,false,adverb,b1
thumb,true,noun,b2
thmub,false,noun,b2
thus,true,adverb,b2
thsu,false,adverb,b2
tide,true,noun,c1
tight,true,adjective,b1
tihgt,false,adjective,b1
tighten,true,verb,c1
tigthen,false,verb,c1
till,true,conjunction,b1
timber,true,noun,c1
timebr,false,noun,c1
time,true,verb,b2
timme,false,verb,b2
timely,true,adjective,c1
timmely,false,adjective,c1
timing,true,noun,b2
timming,false,noun,b2
tiny,true,adjective,b1
tinny,false,adjective,b1
tissue,true,noun,b2
tisue,false,noun,b2
title,true,verb,b2
titl,false,verb,b2
tobacco,true,noun,c1
tobaco,false,noun,c1
tolerance,true,noun,c1
tolerence,false,noun,c1
tolerate,true,verb,c1
tollerate,false,verb,c1
toll,true,noun,c1
tone,true,noun,b2
tonne,false,noun,b2
tongue,true,noun,b1
tonuge,false,noun,b1
tonne,true,noun,b2
tone,false,noun,b2
torture,true,noun,c1
torturre,false,noun,c1
toss,true,verb,c1
total,true,adjective,b1
tottal,false,adjective,b1
totally,true,adverb,b1
totaly,false,adverb,b1
touch,true,noun,b1
toach,false,noun,b1
tough,true,adjective,b2
toagh,false,adjective,b2
tour,true,verb,b1
toar,false,verb,b1
tournament,true,noun,b2
toarnament,false,noun,b2
toxic,true,adjective,c1
toixc,false,adjective,c1
trace,true,noun,c1
trac,false,noun,c1
track,true,verb,b2
trcak,false,verb,b2
trade,true,noun,b1
trad,false,noun,b1
trademark,true,noun,c1
trademmark,false,noun,c1
trading,true,noun,b2
traidng,false,noun,b2
tragedy,true,noun,b2
traegdy,false,noun,b2
tragic,true,adjective,b2
traigc,false,adjective,b2
trail,true,noun,c1
trial,false,noun,c1
trailer,true,noun,c1
trailler,false,noun,c1
trait,true,noun,b2
triat,false,noun,b2
transaction,true,noun,c1
transacsion,false,noun,c1
transcript,true,noun,c1
transrcipt,false,noun,c1
transfer,true,noun,b2
transpher,false,noun,b2
transform,true,verb,b2
transphorm,false,verb,b2
transformation,true,noun,c1
transformasion,false,noun,c1
transit,true,noun,c1
trasnit,false,noun,c1
transition,true,noun,b2
transision,false,noun,b2
translate,true,verb,b1
translatte,false,verb,b1
translation,true,noun,b1
translasion,false,noun,b1
transmission,true,noun,c1
transmistion,false,noun,c1
transmit,true,verb,b2
tranmsit,false,verb,b2
transparency,true,noun,c1
transparrency,false,noun,c1
transparent,true,adjective,c1
transparrent,false,adjective,c1
transport,true,verb,b1
tranpsort,false,verb,b1
transportation,true,noun,b2
transportasion,false,noun,b2
trap,true,noun,b2
trpa,false,noun,b2
trauma,true,noun,c1
traumma,false,noun,c1
treasure,true,noun,b2
treesure,false,noun,b2
treat,true,verb,b1
treet,false,verb,b1
treatment,true,noun,b1
treetment,false,noun,b1
treaty,true,noun,c1
treety,false,noun,c1
tremendous,true,adjective,c1
tremendoas,false,adjective,c1
trend,true,noun,b1
trned,false,noun,b1
trial,true,noun,b2
trail,false,noun,b2
tribal,true,adjective,c1
triabl,false,adjective,c1
tribe,true,noun,b2
trib,false,noun,b2
tribunal,true,noun,c1
tribunnal,false,noun,c1
tribute,true,noun,c1
tributte,false,noun,c1
trick,true,noun,b1
trcik,false,noun,b1
trigger,true,noun,c1
triggerr,false,noun,c1
trillion,true,number,b2
trilion,false,number,b2
trio,true,noun,c1
troi,false,noun,c1
trip,true,verb,b2
trpi,false,verb,b2
triumph,true,noun,c1
triumf,false,noun,c1
troop,true,noun,b2
troopp,false,noun,b2
trophy,true,noun,c1
trofy,false,noun,c1
tropical,true,adjective,b2
troppical,false,adjective,b2
trouble,true,verb,b2
troable,false,verb,b2
troubled,true,adjective,c1
troabled,false,adjective,c1
truly,true,adverb,b2
trully,false,adverb,b2
trust,true,noun,b2
trsut,false,noun,b2
trustee,true,noun,c1
trustea,false,noun,c1
truth,true,noun,b1
trtuh,false,noun,b1
tsunami,true,noun,b2
tsunammi,false,noun,b2
tube,true,noun,b1
tuition,true,noun,c1
tuision,false,noun,c1
tune,true,noun,b2
tunne,false,noun,b2
tunnel,true,noun,b2
tunel,false,noun,b2
turnout,true,noun,c1
turnoat,false,noun,c1
turnover,true,noun,c1
turnvoer,false,noun,c1
twist,true,noun,c1
twsit,false,noun,c1
type,true,verb,b1
typically,true,adverb,b1
typicaly,false,adverb,b1
tyre,true,noun,b1
ugly,true,adjective,b1
ugyl,false,adjective,b1
ultimate,true,adjective,b2
ultimmate,false,adjective,b2
ultimately,true,adverb,b2
ultimmately,false,adverb,b2
unable,true,adjective,b1
unible,false,adjective,b1
unacceptable,true,adjective,b2
unacceptible,false,adjective,b2
uncertainty,true,noun,b2
unceratinty,false,noun,b2
uncomfortable,true,adjective,b1
uncomfortible,false,adjective,b1
unconscious,true,adjective,b2
unconscioas,false,adjective,b2
undergo,true,verb,b2
undrego,false,verb,b2
undergraduate,true,noun,c1
undergraduatte,false,noun,c1
underlying,true,adjective,c1
underyling,false,adjective,c1
undermine,true,verb,c1
underminne,false,verb,c1
undertake,true,verb,b2
undertak,false,verb,b2
underwear,true,noun,b1
underweer,false,noun,b1
undoubtedly,true,adverb,c1
undoabtedly,false,adverb,c1
unemployed,true,adjective,b1
unnemployed,false,adjective,b1
unemployment,true,noun,b1
unnemployment,false,noun,b1
unexpected,true,adjective,b2
unnexpected,false,adjective,b2
unfair,true,adjective,b1
unphair,false,adjective,b1
unfold,true,verb,b2
unphold,false,verb,b2
unfortunate,true,adjective,b2
unphortunate,false,adjective,b2
unify,true,verb,c1
uniphy,false,verb,c1
union,true,noun,b1
unnion,false,noun,b1
unique,true,adjective,b2
unnique,false,adjective,b2
unite,true,verb,b2
unnite,false,verb,b2
unity,true,noun,b2
unnity,false,noun,b2
universal,true,adjective,b2
unniversal,false,adjective,b2
universe,true,noun,b2
unniverse,false,noun,b2
unknown,true,adjective,b2
unkonwn,false,adjective,b2
unless,true,conjunction,b1
unles,false,conjunction,b1
unlike,true,preposition,b1
unlik,false,preposition,b1
unlikely,true,adjective,b1
unlikelly,false,adjective,b1
unnecessary,true,adjective,b1
unnecessery,false,adjective,b1
unpleasant,true,adjective,b1
unpleesant,false,adjective,b1
unprecedented,true,adjective,c1
unprecdeented,false,adjective,c1
unveil,true,verb,c1
unviel,false,verb,c1
upcoming,true,adjective,c1
upcomming,false,adjective,c1
update,true,noun,b1
updatte,false,noun,b1
upgrade,true,noun,c1
upgrad,false,noun,c1
uphold,true,verb,c1
ufold,false,verb,c1
upon,true,preposition,b1
uppon,false,preposition,b1
upper,true,adjective,b2
uper,false,adjective,b2
upset,true,adjective,b1
upest,false,adjective,b1
upwards,true,adverb,b2
upwrads,false,adverb,b2
urban,true,adjective,b2
urabn,false,adjective,b2
urge,true,verb,b2
urgent,true,adjective,b2
urgnet,false,adjective,b2
usage,true,noun,b2
ussage,false,noun,b2
used,true,adjective,b1
ussed,false,adjective,b1
useless,true,adjective,b2
useles,false,adjective,b2
utility,true,noun,c1
utillity,false,noun,c1
utilize,true,verb,c1
utillize,false,verb,c1
utterly,true,adverb,c1
uterly,false,adverb,c1
vacuum,true,noun,c1
vaccuum,false,noun,c1
vague,true,adjective,c1
vauge,false,adjective,c1
valid,true,adjective,b2
vallid,false,adjective,b2
validity,true,noun,c1
vallidity,false,noun,c1
valuable,true,adjective,b1
valuible,false,adjective,b1
value,true,noun,b1
vallue,false,noun,b1
vanish,true,verb,c1
vannish,false,verb,c1
variable,true,adjective,c1
variible,false,adjective,c1
variation,true,noun,b2
variasion,false,noun,b2
varied,true,adjective,c1
vareid,false,adjective,c1
various,true,adjective,b1
varioas,false,adjective,b1
vary,true,verb,b2
very,false,verb,b2
vast,true,adjective,b2
vats,false,adjective,b2
vein,true,noun,c1
vien,false,noun,c1
venture,true,noun,c1
venturre,false,noun,c1
venue,true,noun,b2
vennue,false,noun,b2
verbal,true,adjective,c1
verabl,false,adjective,c1
verdict,true,noun,c1
veridct,false,noun,c1
verify,true,verb,c1
veriphy,false,verb,c1
verse,true,noun,c1
vers,false,noun,c1
version,true,noun,b1
vertion,false,noun,b1
versus,true,preposition,c1
veruss,false,preposition,c1
vertical,true,adjective,b2
vertcial,false,adjective,b2
very,true,adjective,b2
vary,false,adjective,b2
vessel,true,noun,c1
vesel,false,noun,c1
veteran,true,noun,c1
vetteran,false,noun,c1
viable,true,adjective,c1
viible,false,adjective,c1
vibrant,true,adjective,c1
vibarnt,false,adjective,c1
vice,true,noun,c1
vicious,true,adjective,c1
vicioas,false,adjective,c1
victim,true,noun,b1
vicitm,false,noun,b1
victory,true,noun,b2
victorry,false,noun,b2
view,true,verb,b1
veiw,false,verb,b1
viewer,true,noun,b1
veiwer,false,noun,b1
viewpoint,true,noun,b2
veiwpoint,false,noun,b2
villager,true,noun,c1
vilager,false,noun,c1
violate,true,verb,c1
viollate,false,verb,c1
violation,true,noun,c1
violasion,false,noun,c1
violence,true,noun,b2
violance,false,noun,b2
violent,true,adjective,b1
viollent,false,adjective,b1
virtual,true,adjective,b2
virutal,false,adjective,b2
virsual,false,adjective,b2
virtue,true,noun,c1
virute,false,noun,c1
vision,true,noun,b2
vition,false,noun,b2
visual,true,adjective,b2
vissual,false,adjective,b2
vitual,false,adjective,b2
volume,true,noun,b2
voloome,false,noun,b2
voluntary,true,adjective,b2
voluntery,false,adjective,b2
volunteer,true,noun,b1
voluntear,false,noun,b1
voting,true,noun,b2
votting,false,noun,b2
vulnerability,true,noun,c1
vulnerabillity,false,noun,c1
vulnerable,true,adjective,c1
vulnerible,false,adjective,c1
warehouse,true,noun,c1
wearhouse,false,noun,c1
warrant,true,noun,c1
warant,false,noun,c1
warrior,true,noun,c1
warior,false,noun,c1
weakness,true,noun,b2
weekness,false,noun,b2
wealthy,true,adjective,b2
weelthy,false,adjective,b2
welthy,false,adjective,b2
weapon,true,noun,b1
weepon,false,noun,b1
wepon,false,noun,b1
wapon,false,noun,b1
weave,true,verb,c1
weeve,false,verb,c1
weigh,true,verb,b1
wiegh,false,verb,b1
weird,true,adjective,b2
wierd,false,adjective,b2
welfare,true,noun,b2
welphare,false,noun,b2
welfair,false,noun,b2
well-being,true,noun,c1
well-biing,false,noun,c1
western,true,adjective,b1
westren,false,adjective,b1
wheat,true,noun,b2
wheet,false,noun,b2
while,true,noun,b1
whille,false,noun,b1
whilst,true,conjunction,c1
whislt,false,conjunction,c1
whisper,true,noun,b2
whipser,false,noun,b2
whole,true,noun,b1
wholle,false,noun,b1
wholly,true,adverb,c1
wholy,false,adverb,c1
whom,true,pronoun,b2
whmo,false,pronoun,b2
widely,true,adverb,b2
widelly,false,adverb,b2
widespread,true,adjective,b2
widespreed,false,adjective,b2
widow,true,noun,c1
wiodw,false,noun,c1
width,true,noun,c1
witdh,false,noun,c1
widht,false,noun,c1
willing,true,adjective,b2
wiling,false,adjective,b2
willingness,true,noun,c1
wilingness,false,noun,c1
wipe,true,verb,c1
wippe,false,verb,c1
wire,true,noun,b2
wirre,false,noun,b2
wisdom,true,noun,b2
visdom,false,noun,b2
wise,true,adjective,b2
wice,false,adjective,b2
withdrawal,true,noun,c1
withdarwal,false,noun,c1
witness,true,noun,b2
witnes,false,noun,b2
workforce,true,noun,b2
workphorce,false,noun,b2
workshop,true,noun,b2
workchop,false,noun,b2
worry,true,noun,b1
wory,false,noun,b1
worthy,true,adjective,c1
worhty,false,adjective,c1
wound,true,noun,b2
woond,false,noun,b2
wrist,true,noun,b2
writs,false,noun,b2
written,true,adjective,b1
writen,false,adjective,b1
yield,true,noun,c1
yeild,false,noun,c1
